image,class,method,reference,SSIM_original,QSSIM_original,PSNR_original,PCC_original,DeltaE_original,SSIM_reference,QSSIM_reference,PSNR_reference,PCC_reference,DeltaE_reference
image056-roi2.tif,severe,macenko,ref2,0.950552692527471,0.950552692527471,21.375234484053355,0.8252472279263638,11.248064638112004,0.07235380274919861,0.07235380274919861,13.724497692533642,0.27038709731837884,17.518885694824306
image056-roi3.tif,severe,macenko,ref2,0.9632974592567178,0.9632974592567178,20.71834415607132,0.8236472519741751,11.680054766607768,0.06634778572225493,0.06634778572225493,13.720718360528302,0.30070539799425977,17.260154842514495
image056-roi4.tif,severe,macenko,ref2,0.956175526484213,0.956175526484213,20.896791951006403,0.841122422957954,11.637539171288447,0.06177356957435793,0.06177356957435793,13.296404427517764,0.2351716417357943,18.424360201544626
image056-roi5.tif,severe,macenko,ref2,0.9634341691756583,0.9634341691756583,20.968028227157426,0.8489854550909015,11.137619043101317,0.05905736798111489,0.05905736798111489,13.441039472824425,0.23981228947299615,18.10942951396977
image057-roi1.tif,severe,macenko,ref2,0.9478515497404354,0.9478515497404354,21.854383856354104,0.8412186915787833,10.749859822017148,0.06556115411262683,0.06556115411262683,13.125722007499071,0.23632656335812385,18.984511492734004
image057-roi2.tif,severe,macenko,ref2,0.9373611262239856,0.9373611262239856,20.63128768281127,0.7935369861573441,11.94633163428218,0.06918375328828529,0.06918375328828529,13.53377210801449,0.26127703023935195,17.807977735634058
image057-roi3.tif,severe,macenko,ref2,0.9161892533738656,0.9161892533738656,21.516084040444618,0.8622889544614375,10.64556060297177,0.07288192945416622,0.07288192945416622,12.9407658037033,0.24109164721391704,19.34312501492639
image057-roi4.tif,severe,macenko,ref2,0.9083264195933599,0.9083264195933599,20.972703547130436,0.8159360741467564,11.41257617555007,0.06747956218480221,0.06747956218480221,13.348596018679523,0.24250880533563132,18.30150496295836
image057-roi5.tif,severe,macenko,ref2,0.9409690235414626,0.9409690235414626,19.908827733454167,0.7856032476754268,12.52560340840559,0.07585152018424939,0.07585152018424939,13.94660038831179,0.303986056015067,17.036713425982832
image058-roi1.tif,severe,macenko,ref2,0.962483056102112,0.962483056102112,22.586796705388565,0.8934618928304588,9.365564270965391,0.07126885842656432,0.07126885842656432,13.428082327843748,0.26446810579957075,17.747450247553815
image058-roi2.tif,severe,macenko,ref2,0.9555500446713715,0.9555500446713715,21.500791491119603,0.8950403504225196,10.551384035414523,0.06386330510241545,0.06386330510241545,12.764185834670371,0.22275200298707817,19.15783372234592
image058-roi3.tif,severe,macenko,ref2,0.9665332156400636,0.9665332156400636,21.964064017165626,0.8807478496644554,10.266262234268371,0.0673407992412668,0.0673407992412668,13.123380480092395,0.2593540535702511,18.397035352698428
image058-roi4.tif,severe,macenko,ref2,0.9647795023605612,0.9647795023605612,21.68086911852675,0.8797467486171093,10.650688143343416,0.06253482030245731,0.06253482030245731,12.626715614897643,0.22394025422346187,19.778864115896937
image058-roi5.tif,severe,macenko,ref2,0.9686106152785863,0.9686106152785863,22.27978689563394,0.8942336740130193,9.708625028551054,0.059669272902163784,0.059669272902163784,12.891583582137823,0.23507104855728256,19.205088784490236
image058-roi6.tif,severe,macenko,ref2,0.9476157569831679,0.9476157569831679,19.92567043593791,0.8210791940200352,11.762853511976688,0.06302395155245866,0.06302395155245866,13.61673832963178,0.288291650913795,17.568319979172948
image058-roi7.tif,severe,macenko,ref2,0.9636549493931387,0.9636549493931387,21.83071298026068,0.8741417306913601,10.358257022645681,0.06350443434356685,0.06350443434356685,13.158377774156968,0.23945228501127952,18.467068465321166
image058-roi8.tif,severe,macenko,ref2,0.9511840933696557,0.9511840933696557,20.986664084462593,0.8695190705965358,11.615206952457706,0.061499480313511046,0.061499480313511046,12.435176249785144,0.2233459197878978,20.06955865360133
image061-roi1.tif,severe,macenko,ref2,0.942086408967462,0.942086408967462,18.64626087635091,0.870652564690541,14.403312463947445,0.05363879741807395,0.05363879741807395,11.491973129723672,0.14544742143207853,22.25898478513376
image061-roi2.tif,severe,macenko,ref2,0.958611998572957,0.958611998572957,18.52987220569719,0.8368216234655547,13.937448200709065,0.06950118465073502,0.06950118465073502,12.539155131113052,0.21909864299729007,19.901271701288696
image061-roi3.tif,severe,macenko,ref2,0.9398138402847463,0.9398138402847463,18.286542670180047,0.8188202370515681,15.071700842710467,0.05935059202027099,0.05935059202027099,12.409722910675749,0.19808747659176357,20.14438494240089
image061-roi4.tif,severe,macenko,ref2,0.9414630892326409,0.9414630892326409,19.038302568316663,0.8403231895752951,13.787567522664174,0.06534561229502633,0.06534561229502633,12.391348634669699,0.17199713966160343,20.41317285351061
image061-roi5.tif,severe,macenko,ref2,0.9338376984506246,0.9338376984506246,18.483456896922128,0.806033423524867,14.780451993918629,0.05368684849383493,0.05368684849383493,12.659676302814011,0.20165920180741317,19.447232474351356
image061-roi6.tif,severe,macenko,ref2,0.9611215901638731,0.9611215901638731,18.63157593782603,0.8241072835787383,13.95535004315534,0.06500550589466797,0.06500550589466797,12.660592409389423,0.18835913106409777,19.55925268824878
image062-roi1.tif,severe,macenko,ref2,0.9402736092669838,0.9402736092669838,19.240414589351147,0.8697250299815826,13.648055054456579,0.05493772205645329,0.05493772205645329,11.54323664833695,0.15982078290905055,22.06958149795259
image062-roi2.tif,severe,macenko,ref2,0.951174246085964,0.951174246085964,18.65394608552862,0.8573345650877368,13.954797230892213,0.06797431126021065,0.06797431126021065,11.878204687411236,0.19445254099569534,21.303468051379603
image062-roi5.tif,severe,macenko,ref2,0.894191143317554,0.894191143317554,16.345845079569322,0.7526840150295252,16.232854710605288,0.0480401877707217,0.0480401877707217,12.458854080139917,0.20073346376099688,19.812281803439134
image062-roi7.tif,severe,macenko,ref2,0.9170294437436869,0.9170294437436869,17.474144281365888,0.7940213897977243,14.853747759295432,0.06385372691665103,0.06385372691665103,12.522738630413002,0.2093375025944756,19.73281742640748
image063-roi3.tif,severe,macenko,ref2,0.935101398653526,0.935101398653526,18.702200017510883,0.8625946584924858,13.650969729730308,0.05945310104577112,0.05945310104577112,11.582636047083785,0.14924217898370454,22.02067451549021
image063-roi4.tif,severe,macenko,ref2,0.9436047236762449,0.9436047236762449,18.41633176271047,0.8174660553586794,14.31726276934373,0.06130168408704653,0.06130168408704653,12.22240506466398,0.19585820968647247,20.525993866990696
image064-roi1.tif,severe,macenko,ref2,0.9411443869553882,0.9411443869553882,19.48317895985222,0.8482604126268081,13.374337322812945,0.05439696971746144,0.05439696971746144,12.641987485037273,0.18560328937736514,19.909754586339265
image064-roi2.tif,severe,macenko,ref2,0.9581509325532415,0.9581509325532415,18.55437523021766,0.7876809762306459,14.018004104776425,0.06087226350769006,0.06087226350769006,13.03923251750058,0.22487367376047224,18.887355084156113
image064-roi3.tif,severe,macenko,ref2,0.9433107289610471,0.9433107289610471,18.10180115860226,0.7586772508467419,15.153849161238252,0.06953986467185924,0.06953986467185924,13.223396269703361,0.2768672442490337,18.38171025472601
image064-roi5.tif,severe,macenko,ref2,0.9564112561387749,0.9564112561387749,18.013563217478087,0.7509574392194329,14.591785964232773,0.07026813194137611,0.07026813194137611,13.571573724945456,0.2865713904295468,17.698874330567463
image072-roi1.tif,severe,macenko,ref2,0.880466675711399,0.880466675711399,16.35979906008498,0.7803831338633274,16.331762766466742,0.054890459158568605,0.054890459158568605,12.551277694723769,0.14820517826925725,20.886770168647907
image072-roi2.tif,severe,macenko,ref2,0.8217227792503602,0.8217227792503602,15.060549781646246,0.7036838533113436,18.975059017714898,0.05161500414947464,0.05161500414947464,12.86375044040241,0.1791968464379138,19.93118735257231
image072-roi5.tif,severe,macenko,ref2,0.860106787574904,0.860106787574904,14.917096405077633,0.654334011138967,19.657553954063694,0.06141506403578501,0.06141506403578501,13.195083632237319,0.22307520770015118,18.861399429241526
image075-roi1.tif,severe,macenko,ref2,0.7192153604212926,0.7192153604212926,14.625647318568236,0.6139423297748653,21.196434074190332,0.061392299340742994,0.061392299340742994,13.437072197212789,0.2336238863890068,18.785405776082765
image075-roi2.tif,severe,macenko,ref2,0.7284605910633305,0.7284605910633305,15.453479768127824,0.6538391028812575,19.398091781059303,0.06060658035627356,0.06060658035627356,13.504193056791301,0.22038168025331153,18.98988109523778
image077-roi1.tif,severe,macenko,ref2,0.8460373380776866,0.8460373380776866,16.892849256700543,0.7185320105432976,17.06031729256244,0.06008825344179327,0.06008825344179327,12.986594873600978,0.20134648516863465,19.579579115082904
image077-roi2.tif,severe,macenko,ref2,0.7842205071487526,0.7842205071487526,14.28780167578454,0.6668328033899399,21.107071519614035,0.06341143801955118,0.06341143801955118,12.725032064786713,0.22815236491726623,20.694100085589408
image077-roi3.tif,severe,macenko,ref2,0.8005266769058591,0.8005266769058591,17.15439199463267,0.6375702316319342,16.85161787782953,0.07060659476078941,0.07060659476078941,13.895523002037812,0.26021408190994916,17.80748743373739
image077-roi4.tif,severe,macenko,ref2,0.7922298035204692,0.7922298035204692,17.02447470152935,0.7357276231989283,17.807555420718952,0.05811529627064201,0.05811529627064201,13.213180772137257,0.2011635335918963,19.29859559833771
image077-roi5.tif,severe,macenko,ref2,0.7928391700617441,0.7928391700617441,16.50873302947125,0.7019474523474541,17.64463272108217,0.06308360736035303,0.06308360736035303,13.392434927648546,0.20907685390419908,19.103839865625673
image078-roi1.tif,severe,macenko,ref2,0.8300016234754984,0.8300016234754984,14.590644518172141,0.5633194641939446,20.598835609001487,0.06381803051241715,0.06381803051241715,13.538792926019507,0.25051856501788516,18.39533745391911
image078-roi2.tif,severe,macenko,ref2,0.7381911436046013,0.7381911436046013,14.8953409734794,0.5230833529379548,20.13114734281965,0.06834209873496364,0.06834209873496364,13.342489070989934,0.24857841447900667,18.739862432213176
image078-roi5.tif,severe,macenko,ref2,0.7891961375600401,0.7891961375600401,15.29626830753222,0.6491066031779413,19.512931533433786,0.06742694826616087,0.06742694826616087,13.357574983342264,0.21090488990181322,19.238773774587326
image081-roi1.tif,severe,macenko,ref2,0.7345298149923268,0.7345298149923268,16.085123089530214,0.6406965097603965,19.649623687194175,0.06329886939563388,0.06329886939563388,13.147228382062107,0.2159234620449167,19.573233099311913
image082-roi5.tif,severe,macenko,ref2,0.7680710714135723,0.7680710714135723,15.646103415358057,0.6863640178100793,19.57220765300086,0.06075340634853821,0.06075340634853821,12.989765991415958,0.20009061928568467,19.822990470364484
image086-roi1.tif,severe,macenko,ref2,0.6639988872934649,0.6639988872934649,15.616861044577725,0.5193694292097593,20.56879126648021,0.058338774607607995,0.058338774607607995,13.116879501252487,0.2562056030059626,19.150659331511385
image086-roi3.tif,severe,macenko,ref2,0.7555248944950258,0.7555248944950258,15.882135019863552,0.6133121434433342,20.258532958174804,0.06677281745136963,0.06677281745136963,12.918148876849367,0.27293739825147406,19.71833965804854
image087-roi1.tif,severe,macenko,ref2,0.7820399195389194,0.7820399195389194,16.321967052916,0.573223830311934,18.959036838016196,0.06791110037898275,0.06791110037898275,13.597961902890594,0.2681999057935418,18.101816956261157
image087-roi2.tif,severe,macenko,ref2,0.8433027038709054,0.8433027038709054,17.133048282278843,0.5886781223673264,18.299918185338953,0.07099305732130075,0.07099305732130075,13.707307879378433,0.26884325799108866,17.847338017553252
image088-roi5.tif,severe,macenko,ref2,0.8245913067998218,0.8245913067998218,15.593921414888918,0.6409907116654778,19.153396072593157,0.06986604421318197,0.06986604421318197,13.69338221699477,0.24323817737901987,17.947027949114013
image003-2-roi1.tif,healthy,modified_reinhard,ref2,0.9513855488734736,0.9513855488734736,16.84563916427024,0.7125326268488,18.08344306072583,0.06152877611307292,0.06152877611307292,12.468314540468219,0.22301375011981342,19.996573806498255
image003-2-roi2.tif,healthy,modified_reinhard,ref2,0.9390556023375695,0.9390556023375695,17.017158136871014,0.7740458612089872,17.782820319544438,0.06414915894076317,0.06414915894076317,11.679211094901756,0.24563209500266317,22.35845907016067
image003-2-roi3.tif,healthy,modified_reinhard,ref2,0.9439001819363773,0.9439001819363773,16.804062855941808,0.6931041398633145,17.818291536102542,0.05682278595250457,0.05682278595250457,12.555643710374934,0.26009573933336594,19.366049272958488
image003-2-roi4.tif,healthy,modified_reinhard,ref2,0.9441444591661563,0.9441444591661563,16.83268694277335,0.7069865729037029,18.221067667966626,0.05324660679743945,0.05324660679743945,12.511154530937265,0.26054925541574014,19.46802510763053
image003-2-roi5.tif,healthy,modified_reinhard,ref2,0.9430878678636757,0.9430878678636757,17.3301872133436,0.8031590403184612,18.102214946304873,0.05152751898918458,0.05152751898918458,11.446010575029133,0.16956442986008974,22.364293512866784
image004-roi1.tif,healthy,modified_reinhard,ref2,0.9380483814805541,0.9380483814805541,16.887194483568727,0.7891350712606836,18.299261173445167,0.05485703633159774,0.05485703633159774,11.796767719571207,0.23412973539218485,22.083082729451913
image004-roi2.tif,healthy,modified_reinhard,ref2,0.9349715427056976,0.9349715427056976,16.589650206255826,0.6991997856732799,18.6177858983971,0.05728888264882389,0.05728888264882389,12.21607665596933,0.29927469363302667,20.898558226208355
image004-roi3.tif,healthy,modified_reinhard,ref2,0.9523062742188747,0.9523062742188747,17.01025421679496,0.7531530811262577,17.78484240202931,0.06570362450351513,0.06570362450351513,12.435200230756646,0.25448141745770053,20.2491621498062
image004-roi4.tif,healthy,modified_reinhard,ref2,0.9411016772383135,0.9411016772383135,17.763974256979218,0.8588465098114282,16.526831812506828,0.05695316107108037,0.05695316107108037,11.144004944544479,0.20579922514563254,24.03782831678074
image004-roi5.tif,healthy,modified_reinhard,ref2,0.9484176659371445,0.9484176659371445,17.134704605653802,0.73632074934299,18.087966756725432,0.06218686098551588,0.06218686098551588,12.266256149994685,0.25324030764270716,20.4663958735806
image005-2-roi1.tif,healthy,modified_reinhard,ref2,0.9552932656536804,0.9552932656536804,17.082348693115883,0.7391202631893877,17.612794723851717,0.060408532825908835,0.060408532825908835,12.710432544097273,0.2943527235609775,19.878748585125265
image005-2-roi2.tif,healthy,modified_reinhard,ref2,0.9498155381084211,0.9498155381084211,16.864174606511725,0.7014143129554701,17.922987431656626,0.05959062774737874,0.05959062774737874,12.741633521454897,0.2638161556739356,19.239080838905558
image005-2-roi3.tif,healthy,modified_reinhard,ref2,0.9529340953612065,0.9529340953612065,16.94063603251861,0.717425749729073,17.834898515950012,0.04965894706057523,0.04965894706057523,12.604296170909324,0.26273059379211844,19.873246107495
image005-2-roi4.tif,healthy,modified_reinhard,ref2,0.9549333555062264,0.9549333555062264,17.061837361116826,0.7142780861774803,17.940336097405655,0.05067294245950397,0.05067294245950397,12.767875707906866,0.26326318629205747,19.190508968537813
image006-2-roi1.tif,healthy,modified_reinhard,ref2,0.9467149045490842,0.9467149045490842,16.54269404499185,0.6654070632630997,19.156451442211534,0.06563394305082976,0.06563394305082976,12.862328321144318,0.26148844436298857,18.791372426444763
image006-2-roi2.tif,healthy,modified_reinhard,ref2,0.949623184223701,0.949623184223701,16.95018912218019,0.7637570709294728,18.34460956292993,0.06315714710376873,0.06315714710376873,12.113764152718993,0.21255437092650528,21.156683580673626
image006-2-roi3.tif,healthy,modified_reinhard,ref2,0.9384657832145864,0.9384657832145864,16.67004699206822,0.6578511663283961,18.40347686007965,0.055246771341968905,0.055246771341968905,12.785789831066827,0.2593429768905485,19.00630926544571
image006-2-roi4.tif,healthy,modified_reinhard,ref2,0.9582470780705764,0.9582470780705764,17.14914574961108,0.7408388366992705,17.897437177086676,0.06058176379649402,0.06058176379649402,12.86003362295639,0.28087374401015297,19.135755434508837
image006-2-roi5.tif,healthy,modified_reinhard,ref2,0.9618177642892443,0.9618177642892443,17.192338135859252,0.7300095847140919,18.06075751958811,0.05403553423535345,0.05403553423535345,12.91702326480338,0.2772474508750915,18.80275136246681
image007-2-roi3.tif,healthy,modified_reinhard,ref2,0.9495597043034417,0.9495597043034417,16.848602794143513,0.6759921194503044,18.32888075610259,0.05079170816849617,0.05079170816849617,12.852490063066355,0.2657646007707981,18.487164583822135
image011-2-roi1.tif,healthy,modified_reinhard,ref2,0.9529398181043963,0.9529398181043963,17.097005854478212,0.6924052915859283,20.337542624809938,0.052255169732632424,0.052255169732632424,12.705048046987715,0.23783164674286708,19.30815957235468
image011-2-roi2.tif,healthy,modified_reinhard,ref2,0.9545407798066146,0.9545407798066146,17.12765223107431,0.6962127063099792,20.414964951531605,0.05804888317532603,0.05804888317532603,12.75514822311133,0.2508441964892965,19.04659579464309
image017-2-roi1.tif,healthy,modified_reinhard,ref2,0.9497274980195455,0.9497274980195455,17.4379165482939,0.766645314772548,19.014866130065073,0.049725443493024234,0.049725443493024234,12.408888105627314,0.255138604209918,19.864272484451895
image017-2-roi2.tif,healthy,modified_reinhard,ref2,0.94833575129198,0.94833575129198,17.375880940167633,0.702224438234899,19.0245117186745,0.05738697087105445,0.05738697087105445,12.882292963158779,0.2633422120549098,18.61219254315634
image018-2-roi1.tif,healthy,modified_reinhard,ref2,0.9468153093551134,0.9468153093551134,17.14723622339138,0.6864028395696057,19.461069898145098,0.05891882564345208,0.05891882564345208,12.713506981140114,0.2343913429421832,19.035859324202363
image026-2-roi1.tif,healthy,modified_reinhard,ref2,0.9354608031551391,0.9354608031551391,17.16652521451512,0.670795347175393,18.584208503012718,0.05492203517637797,0.05492203517637797,12.9723280237957,0.2941991532302897,18.18518189456705
image029-roi1.tif,healthy,modified_reinhard,ref2,0.924790795957024,0.924790795957024,17.0634139461028,0.801129964578413,20.235166158540114,0.046507175355032404,0.046507175355032404,11.256360314123341,0.16427191209410297,23.17655939542423
image029-roi2.tif,healthy,modified_reinhard,ref2,0.9355903250316698,0.9355903250316698,16.886450557425043,0.6276321108457257,19.960560270065947,0.05451053099881942,0.05451053099881942,13.341814491734308,0.3038626964752433,17.44294563636132
image029-roi3.tif,healthy,modified_reinhard,ref2,0.9204103164913605,0.9204103164913605,16.922279953075485,0.8133561119038752,20.89200518945337,0.057861969600852235,0.057861969600852235,11.294725749894726,0.20082430597893397,23.29382342439528
image029-roi4.tif,healthy,modified_reinhard,ref2,0.9308861826493678,0.9308861826493678,16.740843353876453,0.7661435086895123,20.348697823643757,0.061707548390952306,0.061707548390952306,11.705392664535063,0.19680757787008515,22.356108281024433
image032-roi1.tif,healthy,modified_reinhard,ref2,0.9196251208024684,0.9196251208024684,16.427176678783294,0.6560679396275708,20.549884086959754,0.05841235682446663,0.05841235682446663,11.876726216518845,0.24706175221058063,21.43676628407627
image032-roi2.tif,healthy,modified_reinhard,ref2,0.9283339237387357,0.9283339237387357,16.659405772979948,0.7104411492294938,20.44122832606063,0.06158727171329103,0.06158727171329103,12.176770169569641,0.2731826600198397,20.718736462715608
image032-roi3.tif,healthy,modified_reinhard,ref2,0.9267167411659925,0.9267167411659925,16.39899069544258,0.5866460002288308,20.984308001558848,0.05957316225462464,0.05957316225462464,13.16984437928866,0.288953550501836,17.821749442326773
image032-roi4.tif,healthy,modified_reinhard,ref2,0.9221841129335098,0.9221841129335098,16.686515609185587,0.676875349530692,20.186598780328715,0.06256281697214289,0.06256281697214289,11.944804174442378,0.25991442489848904,21.1029313946658
image033-roi1.tif,healthy,modified_reinhard,ref2,0.9185152313128953,0.9185152313128953,16.391605859396947,0.6721084971883837,20.92394745023368,0.061532455284007914,0.061532455284007914,12.15041070289822,0.2799725281406337,20.53618577564752
image033-roi2.tif,healthy,modified_reinhard,ref2,0.9192976731811697,0.9192976731811697,16.371682396522218,0.6376274161037241,20.855523996816803,0.05913462849210175,0.05913462849210175,12.29719012035542,0.24923605627552353,19.945888091965053
image034-roi1.tif,healthy,modified_reinhard,ref2,0.9424945004673001,0.9424945004673001,16.527719860936426,0.6644411627966489,21.076755205066192,0.06901299089491737,0.06901299089491737,12.698004876044296,0.2661426149505092,19.82032868560372
image034-roi2.tif,healthy,modified_reinhard,ref2,0.9183952750879717,0.9183952750879717,16.366108380355328,0.6595374202973889,20.82072993836724,0.05493262404953884,0.05493262404953884,12.09654738020236,0.24746328334233808,20.588075364559213
image034-roi3.tif,healthy,modified_reinhard,ref2,0.9219914916320894,0.9219914916320894,16.399500277460394,0.7085727496269122,21.641335759272703,0.05657680916912439,0.05657680916912439,12.247704196960585,0.27954247894042517,20.346308182354775
image034-roi4.tif,healthy,modified_reinhard,ref2,0.922975638761748,0.922975638761748,16.19646327631007,0.6241864277281263,22.220567186984688,0.06320584544129128,0.06320584544129128,12.54746511965974,0.2509634714296475,19.44088806704057
image035-roi2.tif,healthy,modified_reinhard,ref2,0.9192295120002831,0.9192295120002831,16.372829773081985,0.7165202210646283,21.493601600148793,0.04813932722730585,0.04813932722730585,12.012485333068202,0.2400843574449817,20.783590318651676
image035-roi3.tif,healthy,modified_reinhard,ref2,0.9411384041292522,0.9411384041292522,16.430513661937983,0.6409352114573263,21.14937153065436,0.05657182234199731,0.05657182234199731,12.944493361643449,0.26980311106782673,18.557023514848684
image037-2-roi1.tif,healthy,modified_reinhard,ref2,0.9240393284185048,0.9240393284185048,16.27735094707807,0.6644331779046315,20.899494654612795,0.052617519243833566,0.052617519243833566,12.275061599184067,0.2750378024884375,20.52009424449439
image037-2-roi2.tif,healthy,modified_reinhard,ref2,0.9309035811875735,0.9309035811875735,16.41504942090465,0.6779788334325565,20.97868008018449,0.062380752156571136,0.062380752156571136,12.511656988094405,0.2683811844115017,19.80480228994573
image065-roi1.tif,healthy,modified_reinhard,ref2,0.9595123537193714,0.9595123537193714,18.004540924089614,0.774072244577873,16.195423391270023,0.0671979281691285,0.0671979281691285,12.464308302159875,0.21853891032697498,19.829666490042637
image065-roi2.tif,healthy,modified_reinhard,ref2,0.9547792698157883,0.9547792698157883,18.07472095603778,0.8197384730550049,15.966183942850787,0.056261347460890405,0.056261347460890405,11.95468475897028,0.19703861359204378,20.63557154425943
image065-roi3.tif,healthy,modified_reinhard,ref2,0.9574780112425753,0.9574780112425753,18.094885275062435,0.8069651780703837,15.73762407682107,0.060042833411675434,0.060042833411675434,12.194264463229072,0.2019557549538211,20.1071195565867
image065-roi4.tif,healthy,modified_reinhard,ref2,0.9506723860329686,0.9506723860329686,17.905773972165537,0.7837547399233726,15.936436038679389,0.05500215933069089,0.05500215933069089,12.344983268814833,0.2434184416841489,19.850040877127647
image065-roi5.tif,healthy,modified_reinhard,ref2,0.9435834323947431,0.9435834323947431,17.597755351689578,0.7418560289601244,16.538710719420756,0.06259347412812388,0.06259347412812388,12.145346517318474,0.22722786491165697,20.285889805860485
image066-roi1.tif,healthy,modified_reinhard,ref2,0.9255039339831755,0.9255039339831755,17.375372901658128,0.7702398601589002,16.8609581415003,0.06275532311690406,0.06275532311690406,11.322299415432992,0.26095169227598913,22.6977430028598
image066-roi2.tif,healthy,modified_reinhard,ref2,0.9608654866817078,0.9608654866817078,18.084693820144867,0.7567879255641321,15.55991623159963,0.06710160841973507,0.06710160841973507,12.872246104779524,0.25951425381673493,18.665385272301695
image066-roi3.tif,healthy,modified_reinhard,ref2,0.9272317519638026,0.9272317519638026,17.590559046572857,0.8143133280345595,16.486502909089157,0.060085329450801396,0.060085329450801396,11.193675234555553,0.22259088701367305,23.31486941228439
image066-roi4.tif,healthy,modified_reinhard,ref2,0.9545731461181965,0.9545731461181965,17.983075360534777,0.7382986798906953,15.703247873280615,0.06005781398477375,0.06005781398477375,12.93238668152867,0.2564249967001729,18.60232571165777
image067-roi1.tif,healthy,modified_reinhard,ref2,0.9081752393404449,0.9081752393404449,16.956058977951844,0.6971198023403943,17.493604602304725,0.057841776450388904,0.057841776450388904,10.717514059438479,0.24108749150414802,24.10581006828298
image067-roi2.tif,healthy,modified_reinhard,ref2,0.9418730943768567,0.9418730943768567,17.331014708124236,0.6884457403032997,16.624530458167506,0.06452548613332744,0.06452548613332744,12.825664767634423,0.25207237201498744,18.840931851357833
image067-roi3.tif,healthy,modified_reinhard,ref2,0.9572756324536886,0.9572756324536886,17.5701546060472,0.733130157593766,16.422875832942513,0.05860239322942057,0.05860239322942057,12.877189927384094,0.2523126874506552,18.830398908897433
image067-roi4.tif,healthy,modified_reinhard,ref2,0.9265166369372656,0.9265166369372656,17.126504003637926,0.7197320989125714,17.257887665547862,0.05609931022751175,0.05609931022751175,11.330111099025608,0.25275072510596275,22.40873964694842
image067-roi5.tif,healthy,modified_reinhard,ref2,0.9527356051666788,0.9527356051666788,17.696371548398485,0.795125557317735,16.3689547207255,0.06424637090273712,0.06424637090273712,12.115632654230398,0.23315817054557209,20.80158243238781
image068-roi1.tif,healthy,modified_reinhard,ref2,0.9480084558707175,0.9480084558707175,17.35372903713366,0.7370440694811392,16.957320636749927,0.06503487512756884,0.06503487512756884,12.388885605619235,0.2527025698332445,19.768677623341805
image068-roi2.tif,healthy,modified_reinhard,ref2,0.9141436477930042,0.9141436477930042,17.396709661390723,0.8035809439513182,16.874703990725255,0.041466316965640036,0.041466316965640036,10.56740707749411,0.1983337919394162,24.752401255744257
image068-roi3.tif,healthy,modified_reinhard,ref2,0.9600889626331633,0.9600889626331633,17.64025401576175,0.7639801057007495,16.288579817652675,0.06213164506824601,0.06213164506824601,12.69998122110118,0.2573818054639572,19.19049130783509
image068-roi4.tif,healthy,modified_reinhard,ref2,0.9279537843386753,0.9279537843386753,17.403480489329898,0.7600479588968208,16.87353420081501,0.050155718553011076,0.050155718553011076,10.91394581092958,0.20307565315059978,23.564924662249556
image068-roi5.tif,healthy,modified_reinhard,ref2,0.9623290347600705,0.9623290347600705,18.145460886144686,0.7705940386520271,15.392549890314138,0.06217237480864644,0.06217237480864644,12.965145616196361,0.2735930957795808,18.449193448044216
image068-roi6.tif,healthy,modified_reinhard,ref2,0.9426134203839799,0.9426134203839799,17.413663776005667,0.7181124732749777,16.644743959270475,0.0630858819241579,0.0630858819241579,12.378437941863204,0.3087524621694861,19.77481327708967
image069-roi1.tif,healthy,modified_reinhard,ref2,0.9317826955953462,0.9317826955953462,17.26830378661773,0.7552615251019382,17.03556560160934,0.07191225678523135,0.07191225678523135,11.54541273054555,0.2797637872573338,22.085669788229634
image069-roi2.tif,healthy,modified_reinhard,ref2,0.9439280531794877,0.9439280531794877,17.379307542480213,0.759917446352509,16.850756262629364,0.0617189936811283,0.0617189936811283,12.125864873073787,0.2640723076077855,20.051387021705157
image069-roi3.tif,healthy,modified_reinhard,ref2,0.9517643719486196,0.9517643719486196,17.88799527292728,0.7879485692942267,16.002678756249935,0.05876283202447413,0.05876283202447413,11.772263223398244,0.2198353384130029,21.412584839386444
image069-roi4.tif,healthy,modified_reinhard,ref2,0.9192578731005666,0.9192578731005666,17.112034404750705,0.6919617679580142,17.398661775314803,0.06010448227008502,0.06010448227008502,11.41936238304092,0.28564754669938763,21.99055374144882
image070-roi1.tif,healthy,modified_reinhard,ref2,0.9185833499851115,0.9185833499851115,17.364732738479688,0.7920667770439132,16.966480608061634,0.05196051988963754,0.05196051988963754,10.956834508204725,0.2261245958306175,23.629429293255605
image070-roi2.tif,healthy,modified_reinhard,ref2,0.9614759448175535,0.9614759448175535,17.781745802063263,0.7657548818420622,16.213124956049523,0.06595300377650588,0.06595300377650588,12.984588230769564,0.2799412525642709,18.751775933430643
image070-roi3.tif,healthy,modified_reinhard,ref2,0.9395041490663023,0.9395041490663023,17.185647266013756,0.7253314883045767,17.24104439456718,0.05371994175741878,0.05371994175741878,11.779469339767894,0.2663858619169545,21.426416531951677
image070-roi4.tif,healthy,modified_reinhard,ref2,0.9589159359190215,0.9589159359190215,17.720578874503385,0.771490385505329,16.289460232282547,0.0583262102560988,0.0583262102560988,12.506094731354407,0.23511497596197622,19.332284800826738
image070-roi5.tif,healthy,modified_reinhard,ref2,0.9391086245498225,0.9391086245498225,17.46315483587415,0.7637762372886839,16.997155929170777,0.056199431688826434,0.056199431688826434,11.34743184932212,0.22000647833235365,22.421732146753993
